UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
dino lover forever,@futureofchan,2022-01-03T09:40:05.000Z,"dino lover forever
@futureofchan
·
3 Jan 2022","coca cola if you don’t give my man his sponsorship
3",,,,3,[],https://twitter.com/futureofchan/status/1477937801802960897
,@worldchwe,2022-01-03T09:39:50.000Z,"@worldchwe
·
3 Jan 2022",coca cola better reward him for that shoutout ,🐯 😐,,,,[],https://twitter.com/worldchwe/status/1477937740951945217
,,2022-01-03T09:39:35.000Z,,,🐰,,,,"['https://pbs.twimg.com/profile_images/1456559534227472389/EotV0aqI_mini.jpg', 'https://pbs.twimg.com/media/FIKpWIjXIAEd0Qx?format=jpg&name=small']",https://twitter.com/MINcity_17/status/1477937675835682818
,,2022-01-03T09:39:09.000Z,,,,,,,[],https://twitter.com/maiochiruhani/status/1477937568901591040
,,2022-01-03T09:38:39.000Z,,,✈,,,,[],https://twitter.com/trillteamleon/status/1477937440501473281
,,2022-01-03T09:38:38.000Z,,,,,,,['https://pbs.twimg.com/media/FIKwRERVUAA8UzE?format=jpg&name=small'],https://twitter.com/dadducoupseuu/status/1477937437473083395
,,2022-01-03T09:38:28.000Z,,,💪 💪 💪,,,,['https://pbs.twimg.com/media/FIKwMyWXIAIwQzl?format=jpg&name=900x900'],https://twitter.com/IrishVever/status/1477937397514092549
,,2022-01-03T09:38:22.000Z,,,,,,,[],https://twitter.com/SHVAHOLIC/status/1477937370507116547
,,2022-01-03T09:37:55.000Z,,,,,,,[],https://twitter.com/gyulaabi/status/1477937258426560513
,,2022-01-03T09:37:29.000Z,,,,,,,[],https://twitter.com/smileejihoon/status/1477937147474857985
,,2022-01-03T09:37:24.000Z,,,,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1477930678566076416/pu/img/XLyASR3Edoh9FSvV.jpg'],https://twitter.com/gyulaabi/status/1477937127824392200
,,2022-01-03T09:37:15.000Z,,,,,,,[],https://twitter.com/huidindin/status/1477937089148719106
,,2022-01-03T09:36:17.000Z,,,,,,,['https://pbs.twimg.com/card_img/1617469876280467456/7JWi4Cbs?format=jpg&name=small'],https://twitter.com/BarbaraPenny1/status/1477936846231506950
,,2022-01-03T09:35:34.000Z,,,🕴 🕴 🕴 🕴 🕴 🕴 ✨ ☃ ✨ 📸,,,,"['https://pbs.twimg.com/profile_images/1504707249750511621/Q5cVaa8T_mini.jpg', 'https://pbs.twimg.com/media/FH2yTixXoAcArR6?format=jpg&name=small', 'https://pbs.twimg.com/media/FH2yTi1XIAEArxq?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FH2yYJOWYAoQY7M?format=jpg&name=360x360']",https://twitter.com/milliped/status/1477936663942860800
,,2022-01-03T09:35:20.000Z,,,🔥,,,,[],https://twitter.com/shuawonuuu/status/1477936605683851264
,,2022-01-03T09:34:57.000Z,,,,,,,[],https://twitter.com/seunucheol/status/1477936509299073024
,,2022-01-03T09:34:41.000Z,,"@woozimedia
·
3 Jan 2022
0:05
THINK IM OUT OF MY MIND PASS ME A COKE ZERO TO CALM DOWN

#WOOZI #우지
#Ruby #루비
Show this thread",🍚,,,,"['https://pbs.twimg.com/media/FIKvXE9VgAEp-U3?format=jpg&name=900x900', 'https://pbs.twimg.com/profile_images/1618312198547451904/0o8oQl-x_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1477931465107451905/pu/img/-63OYLtqWUb6kcVW?format=jpg&name=240x240']",https://twitter.com/chocobar_yours/status/1477936441774657536
dongwonieyeyo (busy),@immatrash_,2022-01-03T09:34:11.000Z,"dongwonieyeyo (busy)
@immatrash_
·
3 Jan 2022","What is this Coca-cola spell 
5
28",😂,,5,28,['https://pbs.twimg.com/ext_tw_video_thumb/1477936137679171584/pu/img/iArXaCdHwzdMucW4.jpg'],https://twitter.com/immatrash_/status/1477936317224812544
c.m.z : พชแลกหยวน 5.45,@six1__2one,2022-01-03T09:33:56.000Z,"c.m.z : พชแลกหยวน 5.45
@six1__2one
·
3 Jan 2022","Please 
@CocaCola
 
#WOOZI #WOOZI_RUBY",🎐 🟢 🙏,,,,['https://pbs.twimg.com/media/FIKvL8bVIAELK3P?format=jpg&name=small'],https://twitter.com/six1__2one/status/1477936253160984577
nai.,@dadducoupseuu,2022-01-03T09:32:55.000Z,"nai.
@dadducoupseuu
·
3 Jan 2022",,📈 📈 📈 📈 📈 📈,,,,[],https://twitter.com/dadducoupseuu/status/1477935998004719616
,,2022-01-03T09:32:44.000Z,,,,,,,[],https://twitter.com/Jihooknee/status/1477935952727212036
,,2022-01-03T09:32:08.000Z,,,💎 💎 ✌ 🍃 🌸 🤍 😭 😭 😭 😭,,,,['https://pbs.twimg.com/profile_images/1485093981101133824/d5MwMD67_mini.jpg'],https://twitter.com/cthememories/status/1477935803057643523
,,2022-01-03T09:31:52.000Z,,,🎉 🔎,,,,['https://pbs.twimg.com/media/FIKssEuXwA0GhAu?format=jpg&name=small'],https://twitter.com/DISummitMEA/status/1477935733621022722
,,2022-01-03T09:31:00.000Z,,,,,,,['https://pbs.twimg.com/card_img/1617527545519570945/LRoLWGWM?format=jpg&name=small'],https://twitter.com/cgarciadurazo/status/1477935517123678208
,,2022-01-03T09:30:47.000Z,,,,,,,[],https://twitter.com/cscheolsvt/status/1477935462434017286
,,2022-01-03T09:30:01.000Z,,,,,,,['https://pbs.twimg.com/media/FIKuS6-WQAIqW29?format=png&name=small'],https://twitter.com/EquinixMENA/status/1477935270653796352
,,2022-01-03T09:29:42.000Z,,,,,,,[],https://twitter.com/dandeinnlionn/status/1477935189490040832
,,2022-01-03T09:28:22.000Z,,,,,,,[],https://twitter.com/woojivrt/status/1477934855472123905
,,2022-01-03T09:27:41.000Z,,,,,,,[],https://twitter.com/hilary_carat/status/1477934680456380416
,,2022-01-03T09:26:32.000Z,,,,,,,['https://pbs.twimg.com/media/FIKtf4fXEAMYX-e?format=jpg&name=small'],https://twitter.com/MunyivaMusau/status/1477934394254012416
,,2022-01-03T09:25:45.000Z,,,🥀 🌈,,,,[],https://twitter.com/dibidibidontme/status/1477934195167006720
,,2022-01-03T09:24:53.000Z,,,,,,,[],https://twitter.com/wonwoowide/status/1477933976073699330
,,2022-01-03T09:24:22.000Z,,,,,,,['https://pbs.twimg.com/profile_images/1532610808600965120/Udn52-ki_mini.jpg'],https://twitter.com/soft_coups/status/1477933846138023936
,,2022-01-03T09:23:58.000Z,,,,,,,"['https://pbs.twimg.com/profile_images/1526043427867172864/yyND2YE4_mini.jpg', 'https://pbs.twimg.com/media/FIKsZsiVkAA2oIv?format=jpg&name=small']",https://twitter.com/loveourdawn/status/1477933745701150720
,,2022-01-03T09:22:51.000Z,,,💜,,,,"['https://pbs.twimg.com/profile_images/1564549654280151040/j0FDS9iD_mini.png', 'https://pbs.twimg.com/media/FIKqjpvUYAAKFkw?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FIKqlkpVUAIZVb5?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FIKqmcGUUAAVRGr?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FIKqnhvVkAEe7sF?format=png&name=360x360']",https://twitter.com/kwon_soongyu/status/1477933466805223425
shai,@vocalboos,2022-01-03T09:22:15.000Z,"shai
@vocalboos
·
3 Jan 2022",i’m actually obsessed with the coke zero line. this man’s love for coca cola has no bounds,,,,,[],https://twitter.com/vocalboos/status/1477933316146106370
barata,@3MOGYU,2022-01-03T09:22:15.000Z,"barata
@3MOGYU
·
3 Jan 2022",O DEBUT DO WOOZI ELE FALANDO DA COCA COLA SHIT THIS IS RED TOO,,,,,['https://pbs.twimg.com/media/FIKshBxX0AE_je-?format=jpg&name=360x360'],https://twitter.com/3MOGYU/status/1477933313453170694
It's about time,@BotJue,2022-01-03T09:20:40.000Z,"It's about time
@BotJue
·
3 Jan 2022","Every ten minutes, 6270000 Coca-cola are consumed.",,,,,[],https://twitter.com/BotJue/status/1477932916676063234
xia wts svt pcs,@sebeunhae,2022-01-03T09:20:26.000Z,"xia wts svt pcs
@sebeunhae
·
3 Jan 2022","i have a theory that ruby is all about coca cola.
12
666
2,484",📌,12,666,"2,484",[],https://twitter.com/sebeunhae/status/1477932857930575873
,,2022-01-03T09:19:59.000Z,,,😭 😭,,,,[],https://twitter.com/solelywon/status/1477932744617639937
,,2022-01-03T09:19:25.000Z,,,🌙,,,,['https://pbs.twimg.com/profile_images/1585090706757910528/w1xZH17P_mini.jpg'],https://twitter.com/1122only_/status/1477932600165810176
,,2022-01-03T09:18:30.000Z,,,,,,,[],https://twitter.com/Espanolbot/status/1477932369332031490
,,2022-01-03T09:18:12.000Z,,,,,,,[],https://twitter.com/_wondollar_/status/1477932293733773313
,,2022-01-03T09:18:07.000Z,,,,,,,[],https://twitter.com/mitospov/status/1477932272980574209
,,2022-01-03T09:17:22.000Z,,,😂,,,,[],https://twitter.com/wonwosthetic/status/1477932086241726466
,,2022-01-03T09:17:15.000Z,,,🥰 🍓 🍦 🌭 🧊 🍵 💙 💙 🙏 🙏,,,,[],https://twitter.com/divinedelara84/status/1477932057577676801
,,2022-01-03T09:17:10.000Z,,,,,,,[],https://twitter.com/vernonchweonme/status/1477932035268354048
,,2022-01-03T09:17:07.000Z,,,,,,,[],https://twitter.com/thinks97z/status/1477932020923875329
,,2022-01-03T09:17:00.000Z,,,,,,,[],https://twitter.com/lunaandhelios/status/1477931994323439617
,,2022-01-03T09:16:25.000Z,,,♥ 💋,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1477931811837661185/pu/img/VVjzn8xDVtyb0KET.jpg'],https://twitter.com/mywonshine/status/1477931846365167616
,,2022-01-03T09:16:17.000Z,,,,,,,"['https://pbs.twimg.com/media/FIKrJjZUcAAOwVo?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FIKrJlGUcAEXG-R?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FIKrJlgUcAAiatB?format=jpg&name=360x360']",https://twitter.com/starry_gloss/status/1477931813519900672
,,2022-01-03T09:16:01.000Z,,,,,,,[],https://twitter.com/dig_prod/status/1477931744808652800
,,2022-01-03T09:15:59.000Z,,,🫧 ▶,,,,"['https://pbs.twimg.com/profile_images/1613551445609152515/9lxreJr3_mini.jpg', 'https://pbs.twimg.com/media/FIKNL9gaUAUv8vo?format=jpg&name=small']",https://twitter.com/wonwiw/status/1477931736650584064
,,2022-01-03T09:15:51.000Z,,,,,,,['https://pbs.twimg.com/card_img/1617563440603709446/TjUUqqcD?format=jpg&name=240x240'],https://twitter.com/SophiaStuartJr/status/1477931705298464770
,,2022-01-03T09:15:39.000Z,,,⭕,,,,[],https://twitter.com/JensLeysen/status/1477931655297908736
In November,@Chwengie,2022-01-03T09:14:47.000Z,"In November
@Chwengie
·
3 Jan 2022","I NEED A WOOZI x COCA COLA COLLABORATION ASAP
#우지_믹스테잎_루비_6시
1
3",,,1,3,[],https://twitter.com/Chwengie/status/1477931436686462977
urbabe,@urbabebliss,2022-01-03T09:14:39.000Z,"urbabe
@urbabebliss
·
3 Jan 2022","pass him a coke zero to calm down but not in ruby red pls 
@CocaCola
From 
urbabe
3
3",,,3,3,['https://pbs.twimg.com/ext_tw_video_thumb/1477929472481370112/pu/img/Kc04U1l3hoDCmek5.jpg'],https://twitter.com/urbabebliss/status/1477931403874484225
j's⑰ wonwoo lockdown,@soonwonist,2022-01-03T09:13:27.000Z,"j's⑰ wonwoo lockdown
@soonwonist
·
3 Jan 2022","""THINK I'M OUT MY MIND PASS ME A COKE ZERO TO CALM ME DOWN"" FUUUUUUUUUUUUUUUUUUU--SFJSDFJ 
@CocaCola
 U KNOW WHAT DO NOW BESTIE
1
3",🌹 💎,,1,3,[],https://twitter.com/soonwonist/status/1477931098269097990
geum’s fan acc,@starry_gloss,2022-01-03T09:13:11.000Z,"geum’s fan acc
@starry_gloss
·
3 Jan 2022",coca cola sponsorship WHEN,,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1477929194487046144/pu/img/2UOMtrPBzgOyzMbX.jpg'],https://twitter.com/starry_gloss/status/1477931034629255170
,,2022-01-03T09:12:51.000Z,,,,,,,[],https://twitter.com/InoRikardo/status/1477930947689463811
,,2022-01-03T09:12:45.000Z,,,😭 😭 😭,,,,[],https://twitter.com/handesals/status/1477930923723087873
,,2022-01-03T09:12:31.000Z,,,🐱 😭 😭,,,,"['https://pbs.twimg.com/profile_images/1329651453607038976/XUTaeSXS_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1477929773485604864/pu/img/W-m-xzWJNjqCuLli.jpg']",https://twitter.com/psychextris/status/1477930864960888833
,,2022-01-03T09:10:08.000Z,,,,,,,[],https://twitter.com/boltcuters/status/1477930263363694593
,,2022-01-03T09:09:54.000Z,,,,,,,[],https://twitter.com/icedchannie/status/1477930205125615619
,,2022-01-03T09:09:33.000Z,,,📌 ▶,,,,"['https://pbs.twimg.com/profile_images/1613551445609152515/9lxreJr3_mini.jpg', 'https://pbs.twimg.com/media/FIKNL9gaUAUv8vo?format=jpg&name=small']",https://twitter.com/wubianxiwang/status/1477930116495790082
,,2022-01-03T09:09:25.000Z,,,,,,,[],https://twitter.com/wrtwrds/status/1477930084585586688
,,2022-01-03T09:08:59.000Z,,,🐯,,,,[],https://twitter.com/letmebeyourday/status/1477929974329794560
,,2022-01-03T09:08:55.000Z,,,💎 ▶,,,,"['https://pbs.twimg.com/profile_images/1613551445609152515/9lxreJr3_mini.jpg', 'https://pbs.twimg.com/media/FIKNL9gaUAUv8vo?format=jpg&name=small']",https://twitter.com/SoftieSun/status/1477929960421531648
,,2022-01-03T09:08:25.000Z,,,,,,,['https://pbs.twimg.com/profile_images/1619768697928679425/2YffWO3w_mini.jpg'],https://twitter.com/asemota/status/1477929831606231043
,,2022-01-03T09:07:24.000Z,,,,,,,[],https://twitter.com/realstevedragon/status/1477929579285200897
,,2022-01-03T09:07:06.000Z,,,,,,,[],https://twitter.com/lesbianksy/status/1477929500222443525
,,2022-01-03T09:06:56.000Z,,,,,,,[],https://twitter.com/mikaeribitchin/status/1477929460309508098
,,2022-01-03T09:06:02.000Z,,3,,,,3,['https://pbs.twimg.com/media/FIKozfRUcAA-0V5?format=jpg&name=small'],https://twitter.com/GOLFWOOZI/status/1477929234685640709
z,@nubedelcieIo,2022-01-03T09:04:58.000Z,"z
@nubedelcieIo
·
3 Jan 2022","SHOUTING OUT COCA COLA  LITWRALLY THEIR #1 FAN
1",😭 😭 😭 😭,,,1,[],https://twitter.com/nubedelcieIo/status/1477928966325481474
Jobs In Kenya,@jobs_inkenya,2022-01-03T09:01:05.000Z,"Jobs In Kenya
@jobs_inkenya
·
3 Jan 2022","Scientific and Regulatory Affairs Manager, East and Central Africa Africa Franchise at The Coca-Cola Company https://jobsinkenya.or.ke/scientific-regulatory-affairs-manager-east-central-africa-africa-franchise-coca-cola-company/…",,,,,[],https://twitter.com/jobs_inkenya/status/1477927988004069380
Barrett,@BarrettYouTube,2022-01-03T09:01:04.000Z,"Barrett
@BarrettYouTube
·
3 Jan 2022","Replying to 
@KamChan08
 and 
@CocaCola
Lol, what a goon..
8",,,,8,[],https://twitter.com/BarrettYouTube/status/1477927983952195586
Nirupam Pathak,@NIRUPAMPATHAK9,2022-01-03T09:00:19.000Z,"Nirupam Pathak
@NIRUPAMPATHAK9
·
3 Jan 2022","I will be very grateful if your concerned team gets in touch with me for further details, i have been trying to reach out on you but there is no response, you are a big company, the people have expectations. 
@HCCB_Official
 @CocaCola_Ind
 @CocaCola
 @WorldofCocaCola
 @DietCoke",,,,,[],https://twitter.com/NIRUPAMPATHAK9/status/1477927793736384513
Nirupam Pathak,@NIRUPAMPATHAK9,2022-01-03T09:00:18.000Z,"Nirupam Pathak
@NIRUPAMPATHAK9
·
3 Jan 2022","I am interested in taking up an Hindustan Coca Cola Beverages distributorship in Assam, Guwahati. I have space available for godown and office, i have two prime location space available in and around the city.
1",,1,,,[],https://twitter.com/NIRUPAMPATHAK9/status/1477927791953801216
July Queen,@JulyQue28697691,2022-01-03T09:00:04.000Z,"July Queen
@JulyQue28697691
·
3 Jan 2022","Replying to 
@hillsfmkabale
, 
@CocaCola
 and 
@RoseBatunga91
Hit for mi #controller by vyper ranking thanks",,,,,[],https://twitter.com/JulyQue28697691/status/1477927732424101888
Slobodan Manojlović,@SlobodanManojl7,2022-01-03T08:59:15.000Z,"Slobodan Manojlović
@SlobodanManojl7
·
3 Jan 2022","Replying to 
@maaxaam
 and 
@smedj
Better than Coca Cola bottle filed with Coca Cola...",😉,,,,[],https://twitter.com/SlobodanManojl7/status/1477927527725387777
wvuinporto,@wvuinporto,2022-01-03T08:58:16.000Z,"wvuinporto
@wvuinporto
·
3 Jan 2022",Santiago went to the Ribeira and ate bacalhau and drank Coca Cola.,,,,,[],https://twitter.com/wvuinporto/status/1477927280575799301
,,2022-01-03T08:57:21.000Z,,,,,,,[],https://twitter.com/shoe_jimmy1/status/1477927048966381571
,,2022-01-03T08:56:53.000Z,,,,,,,['https://pbs.twimg.com/card_img/1617527545519570945/LRoLWGWM?format=jpg&name=small'],https://twitter.com/going4golds/status/1477926931840524290
,,2022-01-03T08:55:38.000Z,,,👑 🥺,,,,[],https://twitter.com/RatooM14/status/1477926617959653377
,,2022-01-03T08:55:01.000Z,,,,,,,[],https://twitter.com/whoisyoulmao/status/1477926462774996996
,,2022-01-03T08:53:39.000Z,,,,,,,[],https://twitter.com/teddylyricbot/status/1477926116513890304
,,2022-01-03T08:51:57.000Z,,,,,,,[],https://twitter.com/GarfieldandMax/status/1477925690737631232
,,2022-01-03T08:46:19.000Z,,,😷,,,,[],https://twitter.com/FiHildete/status/1477924271984984067
,,2022-01-03T08:46:11.000Z,,,⭕ ⭕,,,,[],https://twitter.com/tylerraht/status/1477924237125963776
,,2022-01-03T08:37:09.000Z,,,,,,,[],https://twitter.com/NumarkShugur/status/1477921966493417472
,,2022-01-03T09:01:05.000Z,,,,,,,[],https://twitter.com/jobs_inkenya/status/1477927988004069380
,,2022-01-03T09:01:04.000Z,,,,,,,[],https://twitter.com/BarrettYouTube/status/1477927983952195586
,,2022-01-03T09:00:19.000Z,,,,,,,[],https://twitter.com/NIRUPAMPATHAK9/status/1477927793736384513
,,2022-01-03T09:00:18.000Z,,,,,,,[],https://twitter.com/NIRUPAMPATHAK9/status/1477927791953801216
,,2022-01-03T09:00:04.000Z,,,,,,,[],https://twitter.com/JulyQue28697691/status/1477927732424101888
,,2022-01-03T08:59:15.000Z,,,😉,,,,[],https://twitter.com/SlobodanManojl7/status/1477927527725387777
,,2022-01-03T08:58:16.000Z,,,,,,,[],https://twitter.com/wvuinporto/status/1477927280575799301
tyler,@tylerraht,2022-01-03T08:46:11.000Z,"tyler
@tylerraht
·
3 Jan 2022",New Years resolution: get one common cover of each comic ,⭕ ⭕,,,,[],https://twitter.com/tylerraht/status/1477924237125963776
shugur numark,@NumarkShugur,2022-01-03T08:37:09.000Z,"shugur numark
@NumarkShugur
·
3 Jan 2022","Replying to 
@hillsfmkabale
, 
@CocaCola
 and 
@RoseBatunga91
Play for mi #controller by vyper ranking thanks",,,,,[],https://twitter.com/NumarkShugur/status/1477921966493417472
kb |,@kbclicks,2022-01-03T08:37:07.000Z,"kb |
@kbclicks
·
3 Jan 2022",End off 2022 with a vehicle and my first $20-$50k.,⭕,,,,[],https://twitter.com/kbclicks/status/1477921957756559360
CLOSED,@handesals,2022-01-03T08:31:48.000Z,"CLOSED
@handesals
·
3 Jan 2022","Replying to 
@ForeverDiamon17
ruby.. is for coca cola...
1",,1,,,[],https://twitter.com/handesals/status/1477920619450847233
Commarmond Philippe,@CommarmondPhil1,2022-01-03T08:31:18.000Z,"Commarmond Philippe
@CommarmondPhil1
·
3 Jan 2022","Replying to 
@CocaCola_EU
 and 
@UPMGlobal
Stop plastic please",,,,,"['https://pbs.twimg.com/media/FIKg06RXwAIROg0?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FIKg06RXMAA7H-9?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FIKg06aWYAA_Ce4?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FIKg07wXEAYVgFJ?format=jpg&name=small']",https://twitter.com/CommarmondPhil1/status/1477920490555596803
Taslim Reza,@Taslim_Reza1,2022-01-03T08:31:12.000Z,"Taslim Reza
@Taslim_Reza1
·
3 Jan 2022","Coca-Cola Kewkradong clean-up: 1450kg debris removed from St Martin’s Island
thedailystar.net
Coca-Cola Kewkradong clean-up: 1450kg debris removed from St Martin’s
The Coca-Cola System in Bangladesh in partnership with Kewkradong Bangladesh conducted a coastal clean-up and removed 1,450kg marine debris from the shores of St Martin Island.
1",🌿,,,1,[],https://twitter.com/Taslim_Reza1/status/1477920465934958592
Climatelert,@climate_alert,2022-01-03T08:31:00.000Z,"Climatelert
@climate_alert
·
3 Jan 2022","Coca-Cola Kewkradong clean-up: 1450kg debris removed from St Martin’s Island
thedailystar.net",⚠,,,,[],https://twitter.com/climate_alert/status/1477920415926259715
,,2022-01-03T08:30:11.000Z,,,,,,,[],https://twitter.com/jihoonire/status/1477920212007604231
,,2022-01-03T08:28:20.000Z,,,,,,,[],https://twitter.com/godwin_ayebale/status/1477919744833593354
,,2022-01-03T08:26:25.000Z,,,,,,,[],https://twitter.com/KaweesaSenoga/status/1477919261972643841
,,2022-01-03T08:26:23.000Z,,,🦕 🦖,,,,[],https://twitter.com/Kaybee354264931/status/1477919256121597954
,,2022-01-03T08:25:15.000Z,,,,,,,[],https://twitter.com/aydah_birungi/status/1477918971928231937
,,2022-01-03T08:24:21.000Z,,,😕,,,,[],https://twitter.com/Iuckystar333/status/1477918743435042816
,,2022-01-03T08:24:04.000Z,,,😨,,,,[],https://twitter.com/carboncompanies/status/1477918670089117698
,,2022-01-03T08:22:41.000Z,,,,,,,[],https://twitter.com/YNWA_MEW/status/1477918322461007873
,,2022-01-03T08:21:34.000Z,,,,,,,[],https://twitter.com/Nakiten47734328/status/1477918043204374531
,,2022-01-03T08:21:20.000Z,,,,,,,[],https://twitter.com/HenryWalkerSmi1/status/1477917984588980226
,,2022-01-03T08:21:12.000Z,,,,,,,['https://pbs.twimg.com/media/FIGyeFiWUAEGdmN?format=jpg&name=small'],https://twitter.com/gefra01/status/1477917949340131329
,,2022-01-03T08:20:46.000Z,,"local12.com
Coca-Cola recall: Throw out these sodas and juices immediately
CINCINNATI (WKRC) - If you have a Coca-Cola, Minute Maid, or Sprite product in your fridge; you should take a look at two recent recalls by Coca-Cola. Food Safety Network reported that the products...",,,,,['https://pbs.twimg.com/card_img/1619589097613414401/3D0wn8an?format=jpg&name=small'],https://twitter.com/ramonitaflores1/status/1477917839793311745
