Username,Tweet URL,Timestamp,Comments,Likes,Retweets,Quotes,emoji_sent,neg,neu,pos,compound,word_token
little_cuchara,https://twitter.com/little_cuchara/status/1522623585306791943,2022-05-06,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"apaguen,el,esta,la,creo,meno,que,la,de,raul,al,bayern"
mycooltorres,https://twitter.com/mycooltorres/status/1522617288599523332,2022-05-06,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"imma,steal,dude,dog,make,give,exchang,back,wtf"
SmarkingDown,https://twitter.com/SmarkingDown/status/1522616606249074688,2022-05-06,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"kebzach,tigersbubba,ticketmast,could,solv,want,buy,resel,digit,itun,univers,movi,say,term,condit,ticket,sale,onlin,digit,yet,ticketmast,refus,implement,standard"
swan931,https://twitter.com/swan931/status/1522611578717233152,2022-05-06,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"mayb,credit,dlc,game,someth"
EmceeIV,https://twitter.com/EmceeIV/status/1522610367439904768,2022-05-06,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"video,game,collector,especi,soni,recommend,check,ebay,shop,store,sale,ebay,help,support,music,thank,videogam,ebay"
GameTyrant,https://twitter.com/GameTyrant/status/1522561866219900928,2022-05-06,1,1,1,0,0.0,0.0,0.0,0.0,0.0,"owner,die,light,get,enhanc,edit,free,gamingnew,dyinglight,zombi,parkour,action,upgrad,enhancededit,techlandgam,pcgame,xbox,switch"
Lucky13X,https://twitter.com/Lucky13X/status/1522496560994701312,2022-05-06,1,3,0,0,0.0,0.0,0.0,0.0,0.0,"marlisjun,actual,read,histori,marli,fabl,squar,enix,xbox,game,xbox,exclus,also,excus,meet,sale,expect"
b_rad3323,https://twitter.com/b_rad3323/status/1522403764287975424,2022-05-06,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"pretti,good,day,thrift,paid,everyth,pictur,wish,usb,take,day,everi,day,nintendo,wii,thrift,goodwil,saver"
Jose79952933,https://twitter.com/Jose79952933/status/1522386719450050562,2022-05-06,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"check,broadcast,red,dead,redempt,live"
H2OxFreeWillyx,https://twitter.com/H2OxFreeWillyx/status/1522385504699924480,2022-05-06,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"absolut,hate,crunchyrol,passion,app,suck,app,phone,keep,foreclos,as,liter,never,problem,funim,app,ever"
swan931,https://twitter.com/swan931/status/1522382968186195968,2022-05-06,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"far,goe,hour,nioh,demon,soul,rest,hour"
ShinobiPhoenix,https://twitter.com/ShinobiPhoenix/status/1522992489694650368,2022-05-07,2,1,0,0,0.0,0.0,0.0,0.0,0.0,"oussamamrissa,gurnico,milesdompi,microsoft,charg,extra,dollar,year,play,legaci,game,bought,last,year,go,argu,logo,pfp,wors,consum,issu,corp,friend"
bigfat55,https://twitter.com/bigfat55/status/1522978067974529024,2022-05-07,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"nfljule,tough,make,follow,up,still,feel,fresh,look,forward,start,second,one,week"
bigfat55,https://twitter.com/bigfat55/status/1522973541775265793,2022-05-07,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"nfljule,heard,beauti,game,storylin,good"
bigfat55,https://twitter.com/bigfat55/status/1522966593558302720,2022-05-07,1,1,0,0,0.0,0.0,0.0,0.0,0.0,"nfljule,kind,behind,finish,first,one,last,week,fantast,game,get,readi,start,second,one,much,look,forward"
BelleRinger1,https://twitter.com/BelleRinger1/status/1522929903146082305,2022-05-07,1,1,0,0,0.0,0.0,0.0,0.0,0.0,"unchartedmovi,love,game"
TorgoPSN,https://twitter.com/TorgoPSN/status/1522919747364528128,2022-05-07,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"ifixretro,think,decid,ridg,racer,type,favorit,game"
BelleRinger1,https://twitter.com/BelleRinger1/status/1522918130263146496,2022-05-07,1,1,0,0,0.0,0.0,0.0,0.0,0.0,"unchartedmovi,truli,incred,film"
BelleRinger1,https://twitter.com/BelleRinger1/status/1522764081513512961,2022-05-07,1,1,0,0,0.0,0.0,0.0,0.0,0.0,"im,excit,watch,unchart,tuesday,copi,blu,ray,saw,film,theatr,love,lot,wait,watch,unchartedmovi"
DrLegendU,https://twitter.com/DrLegendU/status/1522746112007942149,2022-05-07,0,1,0,1,0.0,0.0,0.0,0.0,0.0,"bossmandasav,walk,caus,walkdwndew,goto,work,easili,run,cap"
Exclusive23007,https://twitter.com/Exclusive23007/status/1522743383864791040,2022-05-07,0,0,0,0,0.0,0.0,0.0,0.0,0.0,shit
GULFRIDER1971,https://twitter.com/GULFRIDER1971/status/1523441303740383232,2022-05-08,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"mcjaikv,like,truth,dislik,lie,pork,delici"
Lark_NessMonsta,https://twitter.com/Lark_NessMonsta/status/1523438281005756416,2022-05-08,1,0,0,0,-0.093,0.0,0.0,0.0,0.0,"dillysand,realli,like,youtub,tv,man,never,understand,rid,p,vue"
Ron88keysRBDM,https://twitter.com/Ron88keysRBDM/status/1523420436964384768,2022-05-08,0,2,0,0,0.0,0.0,0.0,0.0,0.0,"amimioffici,timmyfig,found,ad,ncuti,play,main,charact,race,game"
indelibleand1,https://twitter.com/indelibleand1/status/1523391976766599168,2022-05-08,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"realli,cross,platform,play,gon,na,hella,excit,smoke,friend"
DrLegendU,https://twitter.com/DrLegendU/status/1523363573317382144,2022-05-08,0,2,0,0,0.268,0.0,0.0,0.0,0.0,"goin,hundo,week,tryna,undon,overal"
AaronMe38514994,https://twitter.com/AaronMe38514994/status/1523274479014580226,2022-05-08,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"add,network"
Dcollier74,https://twitter.com/Dcollier74/status/1523131519958671361,2022-05-08,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"stephenaguilar,imbernom,also,play,make,pw,anyon,know,pop,murder,thing,imbernom,help,murder,part,fun"
keeonB_thatbeme,https://twitter.com/keeonB_thatbeme/status/1523794783809933312,2022-05-09,1,1,0,0,0.34425,0.0,0.0,0.0,0.0,"bout,hit,parti,work"
Lucky13X,https://twitter.com/Lucky13X/status/1523779404903501828,2022-05-09,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"marlisjun,play,side,buy,much,wager,win"
Lucky13X,https://twitter.com/Lucky13X/status/1523779221763502081,2022-05-09,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"marlisjun,stop,hope,finish,bungi,first"
swan931,https://twitter.com/swan931/status/1523771109128040449,2022-05-09,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"muskelsmurf,nioh,favorit,exclus,time,nay,favorit,game,time"
MoneyPlatters,https://twitter.com/MoneyPlatters/status/1523725268581449728,2022-05-09,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"right,answer,anyth,specif,thing,origin,point,stand,life,spectrum,must,tough"
MoneyPlatters,https://twitter.com/MoneyPlatters/status/1523725069628805121,2022-05-09,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"one,cri,except,stay,trigger,pretend,easi,buy,someth,unavail,store,year"
MoneyPlatters,https://twitter.com/MoneyPlatters/status/1523719418001301504,2022-05-09,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"wow,flew,way,head,life,spectrum"
MoneyPlatters,https://twitter.com/MoneyPlatters/status/1523692667980611585,2022-05-09,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"abl,make,far,enough,call,custom,even,find,consol"
MJameson01,https://twitter.com/MJameson01/status/1523589275429736448,2022-05-09,3,2,0,0,0.645,0.0,0.0,0.0,0.0,"gamer,bro,give,two,fuck,platform,peopl,play,prove,play,xbox,game,make,shill,dumbfuck,internet,still,love,nintendo,devic"
FatTony_txt,https://twitter.com/FatTony_txt/status/1523571199460085760,2022-05-09,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"man,marvel,play,station,lot,fun,marvel,mile,moral,releas,marvel,mile,moral,peter,parker"
MJameson01,https://twitter.com/MJameson01/status/1523554912331739137,2022-05-09,1,2,0,0,0.0,0.0,0.0,0.0,0.0,"shanwinthegod,romegolarg,yeah,also,half,exclus,also,pc,realli,invest,pc,realli,need,either,unless,realli,want,play,last,u,consol,pc,much,differ,target,demograph"
MoneyPlatters,https://twitter.com/MoneyPlatters/status/1523542109101330433,2022-05-09,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"buy,consol,sign,novel,idea"
MoneyPlatters,https://twitter.com/MoneyPlatters/status/1523541202809016321,2022-05-09,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"option,scalper,exist"
Murvexi,https://twitter.com/Murvexi/status/1523535686900457472,2022-05-09,1,1,0,0,0.0,0.0,0.0,0.0,0.0,"issu,admit,someth,work,friend,use,play,humor,type,never,saw,issu,boundari,import,understand,fault,learn"
pancakeman404,https://twitter.com/pancakeman404/status/1523488495800504320,2022-05-09,0,3,0,0,0.0,0.0,0.0,0.0,0.0,"killin,solo,nobuild,mode,fortnit,definit,game,changer,addit,move,mechan,slide,climb,sprint,plu,noob,smallstreamersconnect,twitch"
fro226,https://twitter.com/fro226/status/1523469626080129024,2022-05-09,5,0,0,0,0.431,0.0,0.0,0.0,0.0,"askplayst,everi,singl,match,play,onlin,slowli,move,wtf,easportsfifa"
MoneyPlatters,https://twitter.com/MoneyPlatters/status/1524174765916934144,2022-05-10,1,0,0,0,0.221,0.0,0.0,0.0,0.0,"show,one,exampl,ten,minut,find,start,guess,complet,full,shit"
MoneyPlatters,https://twitter.com/MoneyPlatters/status/1524170255613972481,2022-05-10,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"never,said,sale,ever,base,gameshow,style,account,lotteri,system,thank,info"
Lucky13X,https://twitter.com/Lucky13X/status/1524166329821167616,2022-05-10,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"ign,bad,xbox,player,seri,xbox,one,equival,cheaper,price"
Lucky13X,https://twitter.com/Lucky13X/status/1524164622630199296,2022-05-10,3,5,0,0,0.0,0.0,0.0,0.0,0.0,"marlisjun,play,fight,alway,core,enough,respect,improv,made,sinc,get,free,pas"
aWiseManToldme_,https://twitter.com/aWiseManToldme_/status/1524139232612298754,2022-05-10,1,1,0,0,0.0,0.0,0.0,0.0,0.0,"yea,alway,goe,haywir,hdmi,port,faulti,capacitor,burn,seen,mani,report,tiktok,vid,tech,constantli,fix,board,level"
TomG1013_,https://twitter.com/TomG1013_/status/1524138992601493504,2022-05-10,0,3,0,0,0.0,0.0,0.0,0.0,0.0,"gameovergreggi,aw,hell,loo"
dimension_retro,https://twitter.com/dimension_retro/status/1524108034913484800,2022-05-10,0,5,0,0,0.0,0.0,0.0,0.0,0.0,"awesom,avail,today,alway,buy,retro,video,game,current,gener,cash,store,credit,suikoden,finalfantasi,rpggame,nintendo,sega,retrovideogamestor,videogamestor,parkridg,nile,edisonpark,skoki"
TheRealWesC340,https://twitter.com/TheRealWesC340/status/1524101261708210177,2022-05-10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,pc
Jedi_Marcos,https://twitter.com/Jedi_Marcos/status/1524080837876191232,2022-05-10,1,0,0,0,0.532,0.0,0.0,0.0,0.0,"start,go,feel,weird,see,fifa,name,front,easportsfc"
AnthonyALaurie,https://twitter.com/AnthonyALaurie/status/1524053080194621441,2022-05-10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"mani,memori,mall,watch,bring,back,memori,go,electron,boutiqu,new,dreamcast,game,steve,amp,barri,sport,apparel,applebe,dinner,dad,burnsvil"
Row_Z_Kn_ee,https://twitter.com/Row_Z_Kn_ee/status/1524037663569121280,2022-05-10,1,3,1,0,0.0,0.0,0.0,0.0,0.0,"ign,could,find,one,without,sign,told,onlin,moment,notic,specif,time,specif,day,wait,que,log,payment,readi,final,told,suppli,exhaust,point,suppli,buy"
JefferyRivers_,https://twitter.com/JefferyRivers_/status/1524001127133552641,2022-05-10,1,1,0,0,0.0,0.0,0.0,0.0,0.0,"officialxboxu,definitivebr,personaspeak,platform,push,narr,like,push,back,hold,nintendo,differ,standard,xbox,everybodi,mommi,would,sub,nintendo,servic,game,dnd"
JefferyRivers_,https://twitter.com/JefferyRivers_/status/1523998950168092672,2022-05-10,1,2,0,0,0.0,0.0,0.0,0.0,0.0,"officialxboxu,definitivebr,personaspeak,dude,said,one,ask,nintendo,ask,nintendo,make,profit,game,go,sale,one,say,word,said,genuin"
H2DKTweetz,https://twitter.com/H2DKTweetz/status/1523886862871318529,2022-05-10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"stab,send,prison,two,consecut,life,sentenc"
Dcollier74,https://twitter.com/Dcollier74/status/1523826856176365574,2022-05-10,0,2,0,0,0.0,0.0,0.0,0.0,0.0,"imbernom,klintkanopka,stephenaguilar,want,cross,play,year,ago,make,happen,total,could,asshol"
bwwlc420,https://twitter.com/bwwlc420/status/1524522925474271232,2022-05-11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"camp,outsid,best,buy,freakin,vote,grumbl,mumbl"
GameTyrant,https://twitter.com/GameTyrant/status/1524509893528625152,2022-05-11,0,3,2,0,0.0,0.0,0.0,0.0,0.0,"creat,fighter,lego,brawl,summer,gamingnew,legobrawl,partygam,brawlgam,redgamesco,bandainamc,pcgame,xbox,nintendoswitch"
GameTyrant,https://twitter.com/GameTyrant/status/1524502343257149441,2022-05-11,0,2,0,0,0.0,0.0,0.0,0.0,0.0,"batora,lost,new,trailer,reveal,fall,releas,window,batoralosthaven,stormindgam,batoralosthaven,stormindgam,indieworldshowcas,nintendoswitch,xbox,steam,gamingnew"
EmceeIV,https://twitter.com/EmceeIV/status/1524501699603288064,2022-05-11,0,3,0,0,0.0,0.0,0.0,0.0,0.0,"fan,game,show,youtub,tomorrow,throwback,thursday,thu,week,take,quit,possibl,best,origin,soni,demo,disc,ever,stay,tune,separ,post,bonu,goodi,youtub,gamer,sonyplayst"
GameTyrant,https://twitter.com/GameTyrant/status/1524494789714104328,2022-05-11,0,1,1,0,0.0,0.0,0.0,0.0,0.0,"battl,beat,soundfal,avail,drasticgamesinc,soundfal,drasticgam,noodlecak,indieworldshowcas,nintendoswitch,xbox,steam,gamingnew"
Lucky13X,https://twitter.com/Lucky13X/status/1524462431552118784,2022-05-11,0,2,0,0,0.0,0.0,0.0,0.0,0.0,"japan,store,logo,roof"
JGIPSON_47,https://twitter.com/JGIPSON_47/status/1524462294180188162,2022-05-11,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"player,like"
JefferyRivers_,https://twitter.com/JefferyRivers_/status/1524458673250226176,2022-05-11,2,4,0,0,0.0,0.0,0.0,0.0,0.0,"think,lol,dude,wan,na,play,prison"
JefferyRivers_,https://twitter.com/JefferyRivers_/status/1524457819818369027,2022-05-11,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"officialxboxu,bro,confus,hell,soni,microsoft,money,like,bot,love,say,microsoft,mean,soni,microsoft,throw,money,someth,see,stick,biggi,soni"
OptimusGrind__,https://twitter.com/OptimusGrind__/status/1524451933687357440,2022-05-11,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"feistyissh,liter,wym"
epmccom,https://twitter.com/epmccom/status/1524437574814605312,2022-05-11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"clark,counti,judg,accus,domest,abus,fight,husband,polic,say"
JefferyRivers_,https://twitter.com/JefferyRivers_/status/1524436137032437762,2022-05-11,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"coolspotog,xmikegam,griggiti,oh,yea,typic,nintendo,thing,comment,nah,enjoy,valu,xbox,give,let,nintendo,continu,made,two,market,leader"
28_Gramss,https://twitter.com/28_Gramss/status/1524429235280044035,2022-05-11,0,0,0,0,0.221,0.0,0.0,0.0,0.0,"nigga,owe,u,lil,money,amp,start,appear,offlin"
UncleGrandpaSS4,https://twitter.com/UncleGrandpaSS4/status/1524394405913890817,2022-05-11,1,1,1,0,0.47477777777777774,0.0,0.0,0.0,0.0,"know,play,game,like,hey,yuhhh,shout,haiti,smoke,dat,jamaican"
UncleGrandpaSS4,https://twitter.com/UncleGrandpaSS4/status/1524391709890727936,2022-05-11,1,1,2,0,0.0,0.0,0.0,0.0,0.0,"let,beat,charg,lt,start,second,gt,luigi,bingo,yeah,guhl,know,iplay,game,like,hey,shout,dere,haiti,ismokin,dat,jamaicaahn"
Lucky13X,https://twitter.com/Lucky13X/status/1524388802688692224,2022-05-11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"ashtreygam,lol,respons,tweet,similar,natur"
Feadds,https://twitter.com/Feadds/status/1524374082556420097,2022-05-11,0,2,0,0,-0.093,0.0,0.0,0.0,0.0,"nikomuel,crazi,soni,reli,heavili,xbox,fraction,msft,revenu"
JefferyRivers_,https://twitter.com/JefferyRivers_/status/1524372380600221697,2022-05-11,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"xmikegam,griggiti,caz,troll,xbox,dude,caz,love,say,happen,even,tho,soni,said,time,time,current,plan,right,xbox,dude,want,xbox,happi,get"
klubmuzeik,https://twitter.com/klubmuzeik/status/1524284728949489664,2022-05-11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"man,im,slack,granturismo"
Exclusive23007,https://twitter.com/Exclusive23007/status/1524255440531595267,2022-05-11,1,0,1,0,0.0,0.0,0.0,0.0,0.0,"ltd,sale"
shymexican_ttv,https://twitter.com/shymexican_ttv/status/1524211903974854656,2022-05-11,0,4,0,0,0.0,0.0,0.0,0.0,0.0,"put,day,caus,hate,stormpoint,apexlegend"
Row_Z_Kn_ee,https://twitter.com/Row_Z_Kn_ee/status/1524208978913243137,2022-05-11,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"ythemadfox,ign,truli"
D_N_A______,https://twitter.com/D_N_A______/status/1524208627443134464,2022-05-11,3,0,0,1,0.0,0.0,0.0,0.0,0.0,"go,fuck,stupid,goddamn,censori,fuck,perman,ban,caus,talk,shit,back,someon,caus,report,ban,huh,go,fuck,sell,account,fuck"
Lucky13X,https://twitter.com/Lucky13X/status/1524204081924947968,2022-05-11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"ksteezyplay,marlisjun,soni,theu,cc,also,work,give,soni,reward,point"
MoneyPlatters,https://twitter.com/MoneyPlatters/status/1524197572533006336,2022-05-11,0,0,0,0,0.221,0.0,0.0,0.0,0.0,"mattswid,laugh,hard,even,type,rest,go,say,screenshot,next,psych,appoint,sure,regular,appoint"
MoneyPlatters,https://twitter.com/MoneyPlatters/status/1524188785315041280,2022-05-11,2,0,0,0,0.0,0.0,0.0,0.0,0.0,"mattswid,answer,thing,magic,pathet,life,must,come,deni,object,realiti,admit,med,workin,kiddo"
MoneyPlatters,https://twitter.com/MoneyPlatters/status/1524188373384155136,2022-05-11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"mattswid,send,endless,undefin,journey,wait,see,someon,tweet,tri,one,prove,point,better,ever,could,thank,spew,diarrhea,like,benefit,way,see"
BelleRinger1,https://twitter.com/BelleRinger1/status/1524179233291001856,2022-05-11,0,4,0,0,0.0,0.0,0.0,0.0,0.0,"copi,unchart,unchartedmovi,unchartedmovi,markwahlberg,antoniobandera,tatsbgat,soni,rubenfleisch,target,rafejudkin,sonypictur"
Paladin000Dark,https://twitter.com/Paladin000Dark/status/1524878002710011908,2022-05-12,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"peopl,mad,exclus,first,place"
bt1972,https://twitter.com/bt1972/status/1524862910610259985,2022-05-12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"boomgoesthedynamit,access,carribean,rubixcub,play,station"
dylanhenning,https://twitter.com/dylanhenning/status/1524845268084174848,2022-05-12,0,2,0,0,0.0,0.0,0.0,0.0,0.0,"tell,jim,ryan,respect,differ,opinion,come,woman,right,access,healthcar"
AllTheWayKay,https://twitter.com/AllTheWayKay/status/1524839605580746797,2022-05-12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
_iamGodSon87,https://twitter.com/_iamGodSon87/status/1524776335008272385,2022-05-12,0,0,0,0,-0.068,0.0,0.0,0.0,0.0,"consol,fella,ladi"
amor88belle,https://twitter.com/amor88belle/status/1524750885292851200,2022-05-12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"radscream,wan,na,play,brawlhalla,today,pleeeeeeas,brawhalla,callofduti,jhalahalla"
JefferyRivers_,https://twitter.com/JefferyRivers_/status/1524746764175110145,2022-05-12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"klobril,hogwart,heavili,market,first,third,parti,game,dedic,state,play,doubt,would,good"
Rsoaker27,https://twitter.com/Rsoaker27/status/1524746059842572288,2022-05-12,9,2,0,0,0.0,0.0,0.0,0.0,0.0,"exactli,xbox,fuck,game,might,well,sell,paperweight,purchas,refresh,model,next,year"
Tridrakious,https://twitter.com/Tridrakious/status/1524733571138822147,2022-05-12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"feel,fanbas,get,annoy,bare,hang,without,known,event,look,forward,hype,nintendo,xbox,concern,set,event,go,direct,everi,year"
AdrienneDriggs,https://twitter.com/AdrienneDriggs/status/1524607773853450242,2022-05-12,0,22,0,0,0.0,0.0,0.0,0.0,0.0,"wait,till,discord,sort,app,xbox,alreadi,vc,couch,share,gameplay,lazi,style"
JefferyRivers_,https://twitter.com/JefferyRivers_/status/1524588730702569472,2022-05-12,3,1,0,0,0.0,0.0,0.0,0.0,0.0,"kebabahabaninja,tgksdad,benjisal,minecraft,creat,microsoft,account,switch,pc,count,activ,user"
Exclusive23007,https://twitter.com/Exclusive23007/status/1524569705499049984,2022-05-12,1,2,2,0,0.0,0.0,0.0,0.0,0.0,"hmu,need,buy,ltd"
kjdunkle,https://twitter.com/kjdunkle/status/1524548459654692864,2022-05-12,0,1,0,0,0.18,0.0,0.0,0.0,0.0,"think,travel,portabl,tv,cbj"
Exclusive23007,https://twitter.com/Exclusive23007/status/1525236269822922763,2022-05-13,8,62,86,1,0.0,0.0,0.0,0.0,0.0,"gt,giveaway,random,golden,ticket,enter,rt,amp,follow,end,hour"
sevenfigz,https://twitter.com/sevenfigz/status/1525198210419068928,2022-05-13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"rockstargam,updat,enhanc,xbox"
JefferyRivers_,https://twitter.com/JefferyRivers_/status/1525160103204233222,2022-05-13,2,0,0,0,0.0,0.0,0.0,0.0,0.0,"lothricahm,personaspeak,everybodi,el,understood,say,lot,peopl,buy,without,buy,first,parti,game,nintendo,case,main,purpos,first,parti,game"
JefferyRivers_,https://twitter.com/JefferyRivers_/status/1525157399132250112,2022-05-13,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"lothricahm,personaspeak,point,convers,good,percentag,peopl,buy,xbox,touch,first,parti,game,nintendo,case,disagre,let,agre,disagre"
EricHem08550175,https://twitter.com/EricHem08550175/status/1525146598610706434,2022-05-13,4,7,0,0,0.0,0.0,0.0,0.0,0.0,"flashbackfriday,rememb,play,twist,metal,back,game,blew,away,came,play,hour,sit,floor,front,tv,play,never,day"
JefferyRivers_,https://twitter.com/JefferyRivers_/status/1525128158843895809,2022-05-13,2,5,0,0,0.0,0.0,0.0,0.0,0.0,"lothricahm,personaspeak,never,ever,gon,na,happen,third,parti,game,healthi,peopl,buy,nintendo,system,nintendo,game,cod,fifa"
GameTyrant,https://twitter.com/GameTyrant/status/1525121387614052353,2022-05-13,0,1,1,0,0.0,0.0,0.0,0.0,0.0,"new,crisi,event,live,rainbow,six,extract,limit,time,gamingnew,rainbowsixextract,nightmarefog,crisisev,ubisoft,pcgame,xbox,googlestadia"
Lucky13X,https://twitter.com/Lucky13X/status/1525119909545615360,2022-05-13,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"good,pr,speak,keep,brand,hurt"
KillikAirs,https://twitter.com/KillikAirs/status/1525106324945739778,2022-05-13,0,1,0,0,0.221,0.0,0.0,0.0,0.0,"ta,go,hidden,onlin,sometim,soon,know,want,play,elden,ring,horizon,boom,friend,start,spam,invit"
GameTyrant,https://twitter.com/GameTyrant/status/1525098664687017984,2022-05-13,0,1,2,0,0.0,0.0,0.0,0.0,0.0,"releas,date,dead,space,remak,announc,gamingnew,deadspaceremak,scifi,horror,ea,motivestudio,deadspac,pcgame,xbox"
KlownzillaJr,https://twitter.com/KlownzillaJr/status/1525085674411642880,2022-05-13,0,2,0,0,0.0,0.0,0.0,0.0,0.0,"davidscottjaff,ca,lol,grew,first,game,system,own,way,even,psp,also,own,everi,twist,metal,game,besid,boy,love"
Paladin000Dark,https://twitter.com/Paladin000Dark/status/1525085186807021570,2022-05-13,1,1,0,0,0.0,0.0,0.0,0.0,0.0,"starboyhsp,stop,whine,dude,adult,act,like,game,preciou,good,go,play,come,underneath,anyth,put,block"
Exclusive23007,https://twitter.com/Exclusive23007/status/1524973326950666243,2022-05-13,1,3,2,0,0.0,0.0,0.0,0.0,0.0,"anyon,need,ltd,bed"
Jose79952933,https://twitter.com/Jose79952933/status/1524965760883470336,2022-05-13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"check,broadcast,red,dead,redempt,live"
